At time 2022-05-01T00:00:00, tele=1, target=167, exp_time=1
At time 2022-05-02T04:49:00, tele=5, target=284, exp_time=1
At time 2022-05-02T04:50:00, tele=1, target=171, exp_time=1
At time 2022-05-02T04:51:00, tele=2, target=171, exp_time=1
At time 2022-05-02T04:52:00, tele=3, target=171, exp_time=1
At time 2022-05-02T04:53:00, tele=4, target=171, exp_time=1
At time 2022-05-02T04:54:00, tele=5, target=171, exp_time=1
At time 2022-05-02T04:50:00, tele=1, target=188, exp_time=1
At time 2022-05-02T04:51:00, tele=2, target=188, exp_time=1
At time 2022-05-02T04:52:00, tele=3, target=188, exp_time=1
At time 2022-05-02T04:53:00, tele=4, target=188, exp_time=1
At time 2022-05-02T04:54:00, tele=5, target=188, exp_time=1
At time 2022-05-02T04:55:00, tele=1, target=180, exp_time=1
At time 2022-05-02T04:56:00, tele=2, target=180, exp_time=1
At time 2022-05-02T04:57:00, tele=3, target=180, exp_time=1
At time 2022-05-02T04:58:00, tele=4, target=180, exp_time=1
At time 2022-05-02T04:59:00, tele=5, target=180, exp_time=1
At time 2022-05-02T04:55:00, tele=1, target=190, exp_time=1
At time 2022-05-02T04:56:00, tele=2, target=190, exp_time=1
At time 2022-05-02T04:57:00, tele=3, target=190, exp_time=1
At time 2022-05-02T04:58:00, tele=4, target=190, exp_time=1
At time 2022-05-02T04:59:00, tele=5, target=190, exp_time=1
At time 2022-05-02T05:00:00, tele=1, target=273, exp_time=1
At time 2022-05-02T05:01:00, tele=2, target=273, exp_time=1
At time 2022-05-02T05:02:00, tele=3, target=273, exp_time=1
At time 2022-05-02T05:03:00, tele=4, target=273, exp_time=1
At time 2022-05-02T05:04:00, tele=5, target=273, exp_time=1
At time 2022-05-02T05:00:00, tele=1, target=189, exp_time=1
At time 2022-05-02T05:01:00, tele=2, target=189, exp_time=1
At time 2022-05-02T05:02:00, tele=3, target=189, exp_time=1
At time 2022-05-02T05:03:00, tele=4, target=189, exp_time=1
At time 2022-05-02T05:04:00, tele=5, target=189, exp_time=1
At time 2022-05-02T05:05:00, tele=1, target=426, exp_time=1
At time 2022-05-02T05:06:00, tele=2, target=426, exp_time=1
At time 2022-05-02T05:07:00, tele=3, target=426, exp_time=1
At time 2022-05-02T05:08:00, tele=4, target=426, exp_time=1
At time 2022-05-02T05:09:00, tele=5, target=426, exp_time=1
At time 2022-05-02T05:05:00, tele=1, target=191, exp_time=1
At time 2022-05-02T05:06:00, tele=2, target=191, exp_time=1
At time 2022-05-02T05:07:00, tele=3, target=191, exp_time=1
At time 2022-05-02T05:08:00, tele=4, target=191, exp_time=1
At time 2022-05-02T05:09:00, tele=5, target=191, exp_time=1
At time 2022-05-02T05:10:00, tele=1, target=428, exp_time=1
At time 2022-05-02T05:11:00, tele=2, target=428, exp_time=1
At time 2022-05-02T05:12:00, tele=3, target=428, exp_time=1
At time 2022-05-02T05:13:00, tele=4, target=428, exp_time=1
At time 2022-05-02T05:14:00, tele=5, target=428, exp_time=1
At time 2022-05-02T05:10:00, tele=1, target=172, exp_time=1
At time 2022-05-02T05:11:00, tele=2, target=172, exp_time=1
At time 2022-05-02T05:12:00, tele=3, target=172, exp_time=1
At time 2022-05-02T05:13:00, tele=4, target=172, exp_time=1
At time 2022-05-02T05:14:00, tele=5, target=172, exp_time=1
At time 2022-05-02T05:15:00, tele=1, target=427, exp_time=1
At time 2022-05-02T05:16:00, tele=2, target=427, exp_time=1
At time 2022-05-02T05:17:00, tele=3, target=427, exp_time=1
At time 2022-05-02T05:18:00, tele=4, target=427, exp_time=1
At time 2022-05-02T05:19:00, tele=5, target=427, exp_time=1
At time 2022-05-02T05:15:00, tele=1, target=436, exp_time=1
At time 2022-05-02T05:16:00, tele=2, target=436, exp_time=1
At time 2022-05-02T05:17:00, tele=3, target=436, exp_time=1
At time 2022-05-02T05:18:00, tele=4, target=436, exp_time=1
At time 2022-05-02T05:19:00, tele=5, target=436, exp_time=1
At time 2022-05-02T05:20:00, tele=1, target=429, exp_time=1
At time 2022-05-02T05:21:00, tele=2, target=429, exp_time=1
At time 2022-05-02T05:22:00, tele=3, target=429, exp_time=1
At time 2022-05-02T05:23:00, tele=4, target=429, exp_time=1
At time 2022-05-02T05:24:00, tele=5, target=429, exp_time=1
At time 2022-05-02T05:20:00, tele=1, target=437, exp_time=1
At time 2022-05-02T05:21:00, tele=2, target=437, exp_time=1
At time 2022-05-02T05:22:00, tele=3, target=437, exp_time=1
At time 2022-05-02T05:23:00, tele=4, target=437, exp_time=1
At time 2022-05-02T05:24:00, tele=5, target=437, exp_time=1
At time 2022-05-02T05:25:00, tele=1, target=274, exp_time=1
At time 2022-05-02T05:26:00, tele=2, target=274, exp_time=1
At time 2022-05-02T05:27:00, tele=3, target=274, exp_time=1
At time 2022-05-02T05:28:00, tele=4, target=274, exp_time=1
At time 2022-05-02T05:29:00, tele=5, target=274, exp_time=1
At time 2022-05-02T05:25:00, tele=1, target=438, exp_time=1
At time 2022-05-02T05:26:00, tele=2, target=438, exp_time=1
At time 2022-05-02T05:27:00, tele=3, target=438, exp_time=1
At time 2022-05-02T05:28:00, tele=4, target=438, exp_time=1
At time 2022-05-02T05:29:00, tele=5, target=438, exp_time=1
At time 2022-05-02T05:30:00, tele=1, target=181, exp_time=1
At time 2022-05-02T05:31:00, tele=2, target=181, exp_time=1
At time 2022-05-02T05:32:00, tele=3, target=181, exp_time=1
At time 2022-05-02T05:33:00, tele=4, target=181, exp_time=1
At time 2022-05-02T05:34:00, tele=5, target=181, exp_time=1
At time 2022-05-02T05:30:00, tele=1, target=440, exp_time=1
At time 2022-05-02T05:31:00, tele=2, target=440, exp_time=1
At time 2022-05-02T05:32:00, tele=3, target=440, exp_time=1
At time 2022-05-02T05:33:00, tele=4, target=440, exp_time=1
At time 2022-05-02T05:34:00, tele=5, target=440, exp_time=1
At time 2022-05-02T05:35:00, tele=1, target=439, exp_time=1
At time 2022-05-02T05:36:00, tele=2, target=439, exp_time=1
At time 2022-05-02T05:37:00, tele=3, target=439, exp_time=1
At time 2022-05-02T05:38:00, tele=4, target=439, exp_time=1
At time 2022-05-02T05:39:00, tele=5, target=439, exp_time=1
At time 2022-05-02T05:35:00, tele=1, target=264, exp_time=1
At time 2022-05-02T05:36:00, tele=2, target=264, exp_time=1
At time 2022-05-02T05:37:00, tele=3, target=264, exp_time=1
At time 2022-05-02T05:38:00, tele=4, target=264, exp_time=1
At time 2022-05-02T05:39:00, tele=5, target=264, exp_time=1
At time 2022-05-02T05:40:00, tele=1, target=454, exp_time=1
At time 2022-05-02T05:41:00, tele=2, target=454, exp_time=1
At time 2022-05-02T05:42:00, tele=3, target=454, exp_time=1
At time 2022-05-02T05:43:00, tele=4, target=454, exp_time=1
At time 2022-05-02T05:44:00, tele=5, target=454, exp_time=1
At time 2022-05-02T05:40:00, tele=1, target=173, exp_time=1
At time 2022-05-02T05:41:00, tele=2, target=173, exp_time=1
At time 2022-05-02T05:42:00, tele=3, target=173, exp_time=1
At time 2022-05-02T05:43:00, tele=4, target=173, exp_time=1
At time 2022-05-02T05:44:00, tele=5, target=173, exp_time=1
At time 2022-05-02T05:45:00, tele=1, target=430, exp_time=1
At time 2022-05-02T05:46:00, tele=2, target=430, exp_time=1
At time 2022-05-02T05:47:00, tele=3, target=430, exp_time=1
At time 2022-05-02T05:48:00, tele=4, target=430, exp_time=1
At time 2022-05-02T05:49:00, tele=5, target=430, exp_time=1
At time 2022-05-02T05:45:00, tele=1, target=463, exp_time=1
At time 2022-05-02T05:46:00, tele=2, target=463, exp_time=1
At time 2022-05-02T05:47:00, tele=3, target=463, exp_time=1
At time 2022-05-02T05:48:00, tele=4, target=463, exp_time=1
At time 2022-05-02T05:49:00, tele=5, target=463, exp_time=1
At time 2022-05-02T05:50:00, tele=1, target=275, exp_time=1
At time 2022-05-02T05:51:00, tele=2, target=275, exp_time=1
At time 2022-05-02T05:52:00, tele=3, target=275, exp_time=1
At time 2022-05-02T05:53:00, tele=4, target=275, exp_time=1
At time 2022-05-02T05:54:00, tele=5, target=275, exp_time=1
At time 2022-05-02T05:50:00, tele=1, target=465, exp_time=1
At time 2022-05-02T05:51:00, tele=2, target=465, exp_time=1
At time 2022-05-02T05:52:00, tele=3, target=465, exp_time=1
At time 2022-05-02T05:53:00, tele=4, target=465, exp_time=1
At time 2022-05-02T05:54:00, tele=5, target=465, exp_time=1
At time 2022-05-02T05:55:00, tele=1, target=265, exp_time=1
At time 2022-05-02T05:56:00, tele=2, target=265, exp_time=1
At time 2022-05-02T05:57:00, tele=3, target=265, exp_time=1
At time 2022-05-02T05:58:00, tele=4, target=265, exp_time=1
At time 2022-05-02T05:59:00, tele=5, target=265, exp_time=1
At time 2022-05-02T05:55:00, tele=1, target=419, exp_time=1
At time 2022-05-02T05:56:00, tele=2, target=419, exp_time=1
At time 2022-05-02T05:57:00, tele=3, target=419, exp_time=1
At time 2022-05-02T05:58:00, tele=4, target=419, exp_time=1
At time 2022-05-02T05:59:00, tele=5, target=419, exp_time=1
At time 2022-05-02T06:00:00, tele=1, target=455, exp_time=1
At time 2022-05-02T06:01:00, tele=2, target=455, exp_time=1
At time 2022-05-02T06:02:00, tele=3, target=455, exp_time=1
At time 2022-05-02T06:03:00, tele=4, target=455, exp_time=1
At time 2022-05-02T06:04:00, tele=5, target=455, exp_time=1
At time 2022-05-02T06:00:00, tele=1, target=174, exp_time=1
At time 2022-05-02T06:01:00, tele=2, target=174, exp_time=1
At time 2022-05-02T06:02:00, tele=3, target=174, exp_time=1
At time 2022-05-02T06:03:00, tele=4, target=174, exp_time=1
At time 2022-05-02T06:04:00, tele=5, target=174, exp_time=1
At time 2022-05-02T06:05:00, tele=1, target=182, exp_time=1
At time 2022-05-02T06:06:00, tele=2, target=182, exp_time=1
At time 2022-05-02T06:07:00, tele=3, target=182, exp_time=1
At time 2022-05-02T06:08:00, tele=4, target=182, exp_time=1
At time 2022-05-02T06:09:00, tele=5, target=182, exp_time=1
At time 2022-05-02T06:05:00, tele=1, target=266, exp_time=1
At time 2022-05-02T06:06:00, tele=2, target=266, exp_time=1
At time 2022-05-02T06:07:00, tele=3, target=266, exp_time=1
At time 2022-05-02T06:08:00, tele=4, target=266, exp_time=1
At time 2022-05-02T06:09:00, tele=5, target=266, exp_time=1
At time 2022-05-02T06:10:00, tele=1, target=431, exp_time=1
At time 2022-05-02T06:11:00, tele=2, target=431, exp_time=1
At time 2022-05-02T06:12:00, tele=3, target=431, exp_time=1
At time 2022-05-02T06:13:00, tele=4, target=431, exp_time=1
At time 2022-05-02T06:14:00, tele=5, target=431, exp_time=1
At time 2022-05-02T06:10:00, tele=1, target=464, exp_time=1
At time 2022-05-02T06:11:00, tele=2, target=464, exp_time=1
At time 2022-05-02T06:12:00, tele=3, target=464, exp_time=1
At time 2022-05-02T06:13:00, tele=4, target=464, exp_time=1
At time 2022-05-02T06:14:00, tele=5, target=464, exp_time=1
At time 2022-05-02T06:15:00, tele=1, target=452, exp_time=1
At time 2022-05-02T06:16:00, tele=2, target=452, exp_time=1
At time 2022-05-02T06:17:00, tele=3, target=452, exp_time=1
At time 2022-05-02T06:18:00, tele=4, target=452, exp_time=1
At time 2022-05-02T06:19:00, tele=5, target=452, exp_time=1
At time 2022-05-02T06:15:00, tele=1, target=268, exp_time=1
At time 2022-05-02T06:16:00, tele=2, target=268, exp_time=1
At time 2022-05-02T06:17:00, tele=3, target=268, exp_time=1
At time 2022-05-02T06:18:00, tele=4, target=268, exp_time=1
At time 2022-05-02T06:19:00, tele=5, target=268, exp_time=1
At time 2022-05-02T06:20:00, tele=1, target=276, exp_time=1
At time 2022-05-02T06:21:00, tele=2, target=276, exp_time=1
At time 2022-05-02T06:22:00, tele=3, target=276, exp_time=1
At time 2022-05-02T06:23:00, tele=4, target=276, exp_time=1
At time 2022-05-02T06:24:00, tele=5, target=276, exp_time=1
At time 2022-05-02T06:20:00, tele=1, target=423, exp_time=1
At time 2022-05-02T06:21:00, tele=2, target=423, exp_time=1
At time 2022-05-02T06:22:00, tele=3, target=423, exp_time=1
At time 2022-05-02T06:23:00, tele=4, target=423, exp_time=1
At time 2022-05-02T06:24:00, tele=5, target=423, exp_time=1
At time 2022-05-02T06:25:00, tele=1, target=453, exp_time=1
At time 2022-05-02T06:26:00, tele=2, target=453, exp_time=1
At time 2022-05-02T06:27:00, tele=3, target=453, exp_time=1
At time 2022-05-02T06:28:00, tele=4, target=453, exp_time=1
At time 2022-05-02T06:29:00, tele=5, target=453, exp_time=1
At time 2022-05-02T06:25:00, tele=1, target=420, exp_time=1
At time 2022-05-02T06:26:00, tele=2, target=420, exp_time=1
At time 2022-05-02T06:27:00, tele=3, target=420, exp_time=1
At time 2022-05-02T06:28:00, tele=4, target=420, exp_time=1
At time 2022-05-02T06:29:00, tele=5, target=420, exp_time=1
At time 2022-05-02T06:30:00, tele=1, target=467, exp_time=1
At time 2022-05-02T06:31:00, tele=2, target=467, exp_time=1
At time 2022-05-02T06:32:00, tele=3, target=467, exp_time=1
At time 2022-05-02T06:33:00, tele=4, target=467, exp_time=1
At time 2022-05-02T06:34:00, tele=5, target=467, exp_time=1
At time 2022-05-02T06:30:00, tele=1, target=175, exp_time=1
At time 2022-05-02T06:31:00, tele=2, target=175, exp_time=1
At time 2022-05-02T06:32:00, tele=3, target=175, exp_time=1
At time 2022-05-02T06:33:00, tele=4, target=175, exp_time=1
At time 2022-05-02T06:34:00, tele=5, target=175, exp_time=1
At time 2022-05-02T06:35:00, tele=1, target=456, exp_time=1
At time 2022-05-02T06:36:00, tele=2, target=456, exp_time=1
At time 2022-05-02T06:37:00, tele=3, target=456, exp_time=1
At time 2022-05-02T06:38:00, tele=4, target=456, exp_time=1
At time 2022-05-02T06:39:00, tele=5, target=456, exp_time=1
At time 2022-05-02T06:35:00, tele=1, target=267, exp_time=1
At time 2022-05-02T06:36:00, tele=2, target=267, exp_time=1
At time 2022-05-02T06:37:00, tele=3, target=267, exp_time=1
At time 2022-05-02T06:38:00, tele=4, target=267, exp_time=1
At time 2022-05-02T06:39:00, tele=5, target=267, exp_time=1
At time 2022-05-02T06:40:00, tele=1, target=183, exp_time=1
At time 2022-05-02T06:41:00, tele=2, target=183, exp_time=1
At time 2022-05-02T06:42:00, tele=3, target=183, exp_time=1
At time 2022-05-02T06:43:00, tele=4, target=183, exp_time=1
At time 2022-05-02T06:44:00, tele=5, target=183, exp_time=1
At time 2022-05-02T06:40:00, tele=1, target=466, exp_time=1
At time 2022-05-02T06:41:00, tele=2, target=466, exp_time=1
At time 2022-05-02T06:42:00, tele=3, target=466, exp_time=1
At time 2022-05-02T06:43:00, tele=4, target=466, exp_time=1
At time 2022-05-02T06:44:00, tele=5, target=466, exp_time=1
At time 2022-05-02T06:45:00, tele=1, target=269, exp_time=1
At time 2022-05-02T06:46:00, tele=2, target=269, exp_time=1
At time 2022-05-02T06:47:00, tele=3, target=269, exp_time=1
At time 2022-05-02T06:48:00, tele=4, target=269, exp_time=1
At time 2022-05-02T06:49:00, tele=5, target=269, exp_time=1
At time 2022-05-02T06:45:00, tele=1, target=468, exp_time=1
At time 2022-05-02T06:46:00, tele=2, target=468, exp_time=1
At time 2022-05-02T06:47:00, tele=3, target=468, exp_time=1
At time 2022-05-02T06:48:00, tele=4, target=468, exp_time=1
At time 2022-05-02T06:49:00, tele=5, target=468, exp_time=1
At time 2022-05-02T06:50:00, tele=1, target=277, exp_time=1
At time 2022-05-02T06:51:00, tele=2, target=277, exp_time=1
At time 2022-05-02T06:52:00, tele=3, target=277, exp_time=1
At time 2022-05-02T06:53:00, tele=4, target=277, exp_time=1
At time 2022-05-02T06:54:00, tele=5, target=277, exp_time=1
At time 2022-05-02T06:50:00, tele=1, target=421, exp_time=1
At time 2022-05-02T06:51:00, tele=2, target=421, exp_time=1
At time 2022-05-02T06:52:00, tele=3, target=421, exp_time=1
At time 2022-05-02T06:53:00, tele=4, target=421, exp_time=1
At time 2022-05-02T06:54:00, tele=5, target=421, exp_time=1
At time 2022-05-02T06:55:00, tele=1, target=177, exp_time=1
At time 2022-05-02T06:56:00, tele=2, target=177, exp_time=1
At time 2022-05-02T06:57:00, tele=3, target=177, exp_time=1
At time 2022-05-02T06:58:00, tele=4, target=177, exp_time=1
At time 2022-05-02T06:59:00, tele=5, target=177, exp_time=1
At time 2022-05-02T06:55:00, tele=1, target=469, exp_time=1
At time 2022-05-02T06:56:00, tele=2, target=469, exp_time=1
At time 2022-05-02T06:57:00, tele=3, target=469, exp_time=1
At time 2022-05-02T06:58:00, tele=4, target=469, exp_time=1
At time 2022-05-02T06:59:00, tele=5, target=469, exp_time=1
At time 2022-05-02T07:00:00, tele=1, target=176, exp_time=1
At time 2022-05-02T07:01:00, tele=2, target=176, exp_time=1
At time 2022-05-02T07:02:00, tele=3, target=176, exp_time=1
At time 2022-05-02T07:03:00, tele=4, target=176, exp_time=1
At time 2022-05-02T07:04:00, tele=5, target=176, exp_time=1
At time 2022-05-02T07:00:00, tele=1, target=470, exp_time=1
At time 2022-05-02T07:01:00, tele=2, target=470, exp_time=1
At time 2022-05-02T07:02:00, tele=3, target=470, exp_time=1
At time 2022-05-02T07:03:00, tele=4, target=470, exp_time=1
At time 2022-05-02T07:04:00, tele=5, target=470, exp_time=1
At time 2022-05-02T07:05:00, tele=1, target=422, exp_time=1
At time 2022-05-02T07:06:00, tele=2, target=422, exp_time=1
At time 2022-05-02T07:07:00, tele=3, target=422, exp_time=1
At time 2022-05-02T07:08:00, tele=4, target=422, exp_time=1
At time 2022-05-02T07:09:00, tele=5, target=422, exp_time=1
At time 2022-05-02T07:05:00, tele=1, target=270, exp_time=1
At time 2022-05-02T07:06:00, tele=2, target=270, exp_time=1
At time 2022-05-02T07:07:00, tele=3, target=270, exp_time=1
At time 2022-05-02T07:08:00, tele=4, target=270, exp_time=1
At time 2022-05-02T07:09:00, tele=5, target=270, exp_time=1
At time 2022-05-02T07:10:00, tele=1, target=433, exp_time=1
At time 2022-05-02T07:11:00, tele=2, target=433, exp_time=1
At time 2022-05-02T07:12:00, tele=3, target=433, exp_time=1
At time 2022-05-02T07:13:00, tele=4, target=433, exp_time=1
At time 2022-05-02T07:14:00, tele=5, target=433, exp_time=1
At time 2022-05-02T07:10:00, tele=1, target=471, exp_time=1
At time 2022-05-02T07:11:00, tele=2, target=471, exp_time=1
At time 2022-05-02T07:12:00, tele=3, target=471, exp_time=1
At time 2022-05-02T07:13:00, tele=4, target=471, exp_time=1
At time 2022-05-02T07:14:00, tele=5, target=471, exp_time=1
At time 2022-05-02T07:15:00, tele=1, target=184, exp_time=1
At time 2022-05-02T07:16:00, tele=2, target=184, exp_time=1
At time 2022-05-02T07:17:00, tele=3, target=184, exp_time=1
At time 2022-05-02T07:18:00, tele=4, target=184, exp_time=1
At time 2022-05-02T07:19:00, tele=5, target=184, exp_time=1
At time 2022-05-02T07:15:00, tele=1, target=424, exp_time=1
At time 2022-05-02T07:16:00, tele=2, target=424, exp_time=1
At time 2022-05-02T07:17:00, tele=3, target=424, exp_time=1
At time 2022-05-02T07:18:00, tele=4, target=424, exp_time=1
At time 2022-05-02T07:19:00, tele=5, target=424, exp_time=1
At time 2022-05-02T07:20:00, tele=1, target=278, exp_time=1
At time 2022-05-02T07:21:00, tele=2, target=278, exp_time=1
At time 2022-05-02T07:22:00, tele=3, target=278, exp_time=1
At time 2022-05-02T07:23:00, tele=4, target=278, exp_time=1
At time 2022-05-02T07:24:00, tele=5, target=278, exp_time=1
At time 2022-05-02T07:20:00, tele=1, target=725, exp_time=1
At time 2022-05-02T07:21:00, tele=2, target=725, exp_time=1
At time 2022-05-02T07:22:00, tele=3, target=725, exp_time=1
At time 2022-05-02T07:23:00, tele=4, target=725, exp_time=1
At time 2022-05-02T07:24:00, tele=5, target=725, exp_time=1
At time 2022-05-02T07:25:00, tele=1, target=432, exp_time=1
At time 2022-05-02T07:26:00, tele=2, target=432, exp_time=1
At time 2022-05-02T07:27:00, tele=3, target=432, exp_time=1
